Sport |Fixfit - Il Fitness a Casa - Abbonamento Premium 12 Mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=118990|44.1|0.1|0.22
Accademia Domani|Come Discutere una Tesi di Laurea con Successo|https://bitq.it/v2/showcase/prestigioitalia?pp=65108|24.5|0.5|0.22
Accademia Domani|Metodi Vincenti per Scrivere una Tesi di Laurea|https://bitq.it/v2/showcase/prestigioitalia?pp=41046|24.5|0.5|0.22
Accademia Domani|Bullismo e Cyberbullismo: Riconoscerli e Affrontarli|https://bitq.it/v2/showcase/prestigioitalia?pp=41042|24.5|0.5|0.22
Accademia Domani|Come Sedurre e Conquistare le Donne... Insegnato da una Donna!|https://bitq.it/v2/showcase/prestigioitalia?pp=41044|24.5|0.5|0.22
Accademia Domani|Discalculia o Difficoltà in Matematica? Riconoscerla per Intervenire|https://bitq.it/v2/showcase/prestigioitalia?pp=76536|24.5|0.5|0.22
Accademia Domani|Disturbi del Comportamento Alimentare: Conoscerli per Intervenire|https://bitq.it/v2/showcase/prestigioitalia?pp=41045|29.5|0.5|0.22
Accademia Domani|Eros a Due: Conoscere e Affrontare gli Sviluppi e gli Ostacoli della Sessualità di Coppia|https://bitq.it/v2/showcase/prestigioitalia?pp=76538|24.5|0.5|0.22
Accademia Domani|Gatto Felice: Stile di Vita, Abitudini e Problemi Comportamentali|https://bitq.it/v2/showcase/prestigioitalia?pp=65105|24.5|0.5|0.22
Accademia Domani|Gestire L'Ansia e le Fobie del Cane: Come Risolvere i Problemi Comportamentali|https://bitq.it/v2/showcase/prestigioitalia?pp=65106|24.5|0.5|0.22
Accademia Domani|Il Disturbo di Linguaggio nel Bambino Piccolo|https://bitq.it/v2/showcase/prestigioitalia?pp=41041|24.5|0.5|0.22
Accademia Domani|La Mente del Cane: Come Gestirlo ed i Suoi Meccanismi di Apprendimento|https://bitq.it/v2/showcase/prestigioitalia?pp=76537|24.5|0.5|0.22
Accademia Domani|La Nostra Coppia è in Crisi: Dinamiche del Conflitto e Strategie per Riconoscerle|https://bitq.it/v2/showcase/prestigioitalia?pp=41043|24.5|0.5|0.22
Accademia Domani|Malattia di Alzheimer: Corso Approfondito per Caregivers|https://bitq.it/v2/showcase/prestigioitalia?pp=76541|24.5|0.5|0.22
Accademia Domani|Metodo di Studio per Bambini: Come Aiutare Tuo Figlio a Studiare|https://bitq.it/v2/showcase/prestigioitalia?pp=76542|24.5|0.5|0.22
Accademia Domani|Shiatsu: Massaggio per Tutta la Famiglia|https://bitq.it/v2/showcase/prestigioitalia?pp=76535|24.5|0.5|0.22
Accademia Domani|Vita di Coppia: Come Trovare La Chiave Per Superare Tutte Le Difficoltà|https://bitq.it/v2/showcase/prestigioitalia?pp=65107|24.5|0.5|0.22
Accademia Domani|Come Realizzare una Pagina Web a Layout Animato|https://bitq.it/v2/showcase/prestigioitalia?pp=76531|24.5|0.5|0.22
Accademia Domani|Counseling Aziendale: Gestione dei Conflitti Interni ed Esterni|https://bitq.it/v2/showcase/prestigioitalia?pp=65077|24.5|0.5|0.22
Accademia Domani|Crea il tuo Piano Marketing in 5 Semplici Step!|https://bitq.it/v2/showcase/prestigioitalia?pp=9453|24.5|0.5|0.22
Accademia Domani|Customer Relationship Management: Strumenti Statistici ed Applicazioni|https://bitq.it/v2/showcase/prestigioitalia?pp=65078|24.5|0.5|0.22
Accademia Domani|Customer Satisfaction: Misurare la Soddisfazione del Cliente|https://bitq.it/v2/showcase/prestigioitalia?pp=65076|24.5|0.5|0.22
Accademia Domani|Digital & Social Media Marketing: Analisi delle Strategie nel Entertainment & Broadcasting|https://bitq.it/v2/showcase/prestigioitalia?pp=65079|24.5|0.5|0.22
Accademia Domani|Facebook for Business: Strategie per Professionisti|https://bitq.it/v2/showcase/prestigioitalia?pp=41033|149.5|0.5|0.22
Accademia Domani|Gestione Efficace delle Riunioni|https://bitq.it/v2/showcase/prestigioitalia?pp=9454|24.5|0.5|0.22
Accademia Domani|Gestire i Reclami: Strategie per Recuperare un Reclamo al TOP|https://bitq.it/v2/showcase/prestigioitalia?pp=41031|39.5|0.5|0.22
Accademia Domani|Il Funnel Marketing: Progetta il tuo Imbuto di Marketing|https://bitq.it/v2/showcase/prestigioitalia?pp=76532|24.5|0.5|0.22
Accademia Domani|Impara a fare Marketing con Facebook da Zero|https://bitq.it/v2/showcase/prestigioitalia?pp=9459|41.0|0.5|0.22
Accademia Domani|Marketing e Comunicazione Aziendale|https://bitq.it/v2/showcase/prestigioitalia?pp=9455|24.5|0.5|0.22
Accademia Domani|Master in E-Commerce Management|https://bitq.it/v2/showcase/prestigioitalia?pp=9456|249.5|0.5|0.22
Accademia Domani|Masterclass in Marketing Automation|https://bitq.it/v2/showcase/prestigioitalia?pp=65080|249.5|0.5|0.22
Accademia Domani|Motivare in Ambito Lavorativo: Le Parole Efficaci con Clienti, Colleghi e Dipendenti|https://bitq.it/v2/showcase/prestigioitalia?pp=65081|24.5|0.5|0.22
Accademia Domani|Project Management & Business Plan|https://bitq.it/v2/showcase/prestigioitalia?pp=41032|29.5|0.5|0.22
Accademia Domani|Strumenti di Persuasione: Tecniche e Modalità per Convincere|https://bitq.it/v2/showcase/prestigioitalia?pp=65075|24.5|0.5|0.22
Accademia Domani|Tecniche di Vendita: Gestione Operativa ed Evoluta per la Professione di Consulente Venditore|https://bitq.it/v2/showcase/prestigioitalia?pp=9458|24.5|0.5|0.22
Accademia Domani|Counseling psicologico per affrontare le difficoltà e promuovere il benessere|https://bitq.it/v2/showcase/prestigioitalia?pp=73530|270.0|0.1|0.22
Accademia Domani|Gestire al meglio il cambiamento|https://bitq.it/v2/showcase/prestigioitalia?pp=73523|315.0|0.1|0.22
Accademia Domani|Gestire al meglio il proprio team|https://bitq.it/v2/showcase/prestigioitalia?pp=73524|315.0|0.1|0.22
Accademia Domani|Il potenziale, come valutarlo e farlo crescere|https://bitq.it/v2/showcase/prestigioitalia?pp=73525|315.0|0.1|0.22
Accademia Domani|La leadership, svilupparla ed esercitarla al meglio|https://bitq.it/v2/showcase/prestigioitalia?pp=73522|315.0|0.1|0.22
Accademia Domani|Self-empowerment, come svilupparlo|https://bitq.it/v2/showcase/prestigioitalia?pp=73527|315.0|0.1|0.22
Accademia Domani|Sopravvivere allo smartworking|https://bitq.it/v2/showcase/prestigioitalia?pp=73526|315.0|0.1|0.22
Accademia Domani|Sviluppare le competenze comunicative e relazionali|https://bitq.it/v2/showcase/prestigioitalia?pp=73529|315.0|0.1|0.22
Accademia Domani|Time Management : Organizzare e gestire al meglio il tempo|https://bitq.it/v2/showcase/prestigioitalia?pp=73528|315.0|0.1|0.22
Accademia Domani|Yoga 'N Ride - Abbonamento Annuale|https://bitq.it/v2/showcase/prestigioitalia?pp=45118|180.0|0.08|0.22
Accademia Domani|Yoga 'N Ride - Abbonamento Semestrale|https://bitq.it/v2/showcase/prestigioitalia?pp=45117|90.0|0.08|0.22
Accademia Domani|Yoga 'N Ride - Abbonamento Trimestrale|https://bitq.it/v2/showcase/prestigioitalia?pp=45116|45.0|0.08|0.22
Accademia Domani|Yogare - Abbonamento Annuale|https://bitq.it/v2/showcase/prestigioitalia?pp=43492|188.1|0.05|0.22
Accademia Domani|Yogare - Abbonamento Mensile|https://bitq.it/v2/showcase/prestigioitalia?pp=43489|19.0|0.05|0.22
Accademia Domani|Yogare - Abbonamento Semestrale|https://bitq.it/v2/showcase/prestigioitalia?pp=43491|95.0|0.05|0.22
Accademia Domani|Yogare - Abbonamento Trimestrale|https://bitq.it/v2/showcase/prestigioitalia?pp=43490|53.2|0.05|0.22
Accademia Domani|9 Giorni con La Dea - Nove pratiche spirituali femminili |https://bitq.it/v2/showcase/prestigioitalia?pp=143502|157.52|0.12|0.22
Accademia Domani|Ayurveda per l'Autunno|https://bitq.it/v2/showcase/prestigioitalia?pp=143506|95.04|0.12|0.22
Accademia Domani|Ayurveda per l'Estate|https://bitq.it/v2/showcase/prestigioitalia?pp=143505|95.04|0.12|0.22
Accademia Domani|Ayurveda per l'Inverno|https://bitq.it/v2/showcase/prestigioitalia?pp=143507|95.04|0.12|0.22
Accademia Domani|Ayurveda per la Primavera|https://bitq.it/v2/showcase/prestigioitalia?pp=143504|95.04|0.12|0.22
Accademia Domani|Ayurveda per tutto l'anno|https://bitq.it/v2/showcase/prestigioitalia?pp=143508|351.12|0.12|0.22
Accademia Domani|Bhatha Yoga - Le Basi |https://bitq.it/v2/showcase/prestigioitalia?pp=143509|63.36|0.12|0.22
Accademia Domani|Il Mistero della Vita e della Morte - Un viaggio alla Sorgente della Vita|https://bitq.it/v2/showcase/prestigioitalia?pp=143510|175.12|0.12|0.22
Accademia Domani|Meditare in gravidanza|https://bitq.it/v2/showcase/prestigioitalia?pp=143511|13.2|0.12|0.22
Accademia Domani|Mindfulness - Felici nell'incertezza|https://bitq.it/v2/showcase/prestigioitalia?pp=143503|52.8|0.12|0.22
Accademia Domani|Rilassamento Profondo - Yoga Nidra|https://bitq.it/v2/showcase/prestigioitalia?pp=143512|13.2|0.12|0.22
Emozioni ed Esperienze|Aerogravity AeroDOUBLE - Ingresso Lun-Ven (2min di volo x 2pers.)|https://bitq.it/v2/showcase/prestigioitalia?pp=9418|104.88|0.08|0.22
Emozioni ed Esperienze|Aerogravity AeroDOUBLE - Ingresso WEEK END (2min di volo x 2pers.)|https://bitq.it/v2/showcase/prestigioitalia?pp=9419|123.28|0.08|null
Emozioni ed Esperienze|Aerogravity AeroFAMILY - Ingresso Lun-Ven (2min di volo x 5pers. di cui 2 under 18)|https://bitq.it/v2/showcase/prestigioitalia?pp=9420|252.08|0.08|null
Emozioni ed Esperienze|Aerogravity AeroFAMILY - Ingresso WEEK END (2min di volo x 5pers. di cui 2 under 18)|https://bitq.it/v2/showcase/prestigioitalia?pp=9421|288.88|0.08|null
Emozioni ed Esperienze|Aerogravity AeroKIDS - Ingresso Lun-Ven (2min di volo)|https://bitq.it/v2/showcase/prestigioitalia?pp=9413|49.68|0.08|null
Emozioni ed Esperienze|Aerogravity AeroKIDS - Ingresso WEEK END (2min di volo)|https://bitq.it/v2/showcase/prestigioitalia?pp=9415|58.88|0.08|null
Emozioni ed Esperienze|Aerogravity AeroSIX - Ingresso Lun-Ven (2 o 3 persone - 1/1:15 min di volo)|https://bitq.it/v2/showcase/prestigioitalia?pp=124785|160.08|0.08|null
Emozioni ed Esperienze|Aerogravity AeroSIX - Ingresso WEEK END (2 o 3 persone - 1/1:15 min di volo)|https://bitq.it/v2/showcase/prestigioitalia?pp=124786|187.68|0.08|null
Emozioni ed Esperienze|Aerogravity AeroSTART - Ingresso Lun-Ven (2min di volo)|https://bitq.it/v2/showcase/prestigioitalia?pp=9416|58.88|0.08|null
Emozioni ed Esperienze|Aerogravity AeroSTART - Ingresso WEEK END (2min di volo)|https://bitq.it/v2/showcase/prestigioitalia?pp=9417|68.08|0.08|null
Emozioni ed Esperienze|Aerogravity AeroTEAM - Ingresso Lun-Ven (formazione + volo)|https://bitq.it/v2/showcase/prestigioitalia?pp=124783|834.44|0.08|null
Emozioni ed Esperienze|Aerogravity AeroTEAM - Ingresso WEEK END (formazione + volo)|https://bitq.it/v2/showcase/prestigioitalia?pp=124784|991.76|0.08|null
Emozioni ed Esperienze|Aerogravity AeroTRAINING - Lezione Individuale + 15min di volo|https://bitq.it/v2/showcase/prestigioitalia?pp=9422|243.8|0.08|null
Emozioni ed Esperienze|Mongolfiere Cuneo - Mondovì - Biglietto 1 Ingresso OPEN Adulto Lun/Ven|https://bitq.it/v2/showcase/prestigioitalia?pp=56195|176.0|0.12|0.1
Emozioni ed Esperienze|Mongolfiere Cuneo - Mondovì - Biglietto 1 Ingresso OPEN Adulto Weekend|https://bitq.it/v2/showcase/prestigioitalia?pp=56196|206.8|0.12|null
Emozioni ed Esperienze|Mongolfiere Cuneo - Mondovì - Biglietto 1 Ingresso OPEN Ridotto (8/11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=56197|104.72|0.12|null
Emozioni ed Esperienze|Mongolfiere Milano - San Colombano al Lambro - Biglietto 1 Ingresso OPEN Adulto Lun/Ven Mattina|https://bitq.it/v2/showcase/prestigioitalia?pp=56183|166.32|0.12|null
Emozioni ed Esperienze|Mongolfiere Milano - San Colombano al Lambro - Biglietto 1 Ingresso OPEN Adulto Lun/Ven Pomeriggio|https://bitq.it/v2/showcase/prestigioitalia?pp=56184|192.72|0.12|null
Emozioni ed Esperienze|Mongolfiere Milano - San Colombano al Lambro - Biglietto 1 Ingresso OPEN Adulto Weekend Mattina|https://bitq.it/v2/showcase/prestigioitalia?pp=56185|183.92|0.12|null
Emozioni ed Esperienze|Mongolfiere Milano - San Colombano al Lambro - Biglietto 1 Ingresso OPEN Adulto Weekend Pomeriggio|https://bitq.it/v2/showcase/prestigioitalia?pp=56186|219.12|0.12|null
Emozioni ed Esperienze|Mongolfiere Milano - San Colombano al Lambro - Biglietto 1 Ingresso OPEN Ridotto (8/11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=56187|104.72|0.12|null
Emozioni ed Esperienze|Mongolfiere Roma - Magliano Sabina (Rieti) - Biglietto 1 Ingresso OPEN Adulto Lun/Ven Mattina|https://bitq.it/v2/showcase/prestigioitalia?pp=127589|183.92|0.12|null
Emozioni ed Esperienze|Mongolfiere Roma - Magliano Sabina (Rieti) - Biglietto 1 Ingresso OPEN Adulto Weekend Mattina|https://bitq.it/v2/showcase/prestigioitalia?pp=56192|219.12|0.12|null
Emozioni ed Esperienze|Mongolfiere Roma - Magliano Sabina (Rieti) - Biglietto 1 Ingresso OPEN Ridotto (8/11 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=56193|104.72|0.12|null
Emozioni ed Esperienze|Passione GT - 1 giro di pista Singolo o Coppia in uno dei 6 circuiti sull'auto GT che preferisci (cumulabile) |https://bitq.it/v2/showcase/prestigioitalia?pp=42842|48.3|16% - 30%|0.22
Emozioni ed Esperienze|Passione GT - 2 giri di pista in uno dei 6 circuiti sull'auto GT che preferisci|https://bitq.it/v2/showcase/prestigioitalia?pp=73934|94.17|16% - 30%|null
Emozioni ed Esperienze|Passione GT - 3 giri di pista in uno dei 6 circuiti su 3 auto GT differenti|https://bitq.it/v2/showcase/prestigioitalia?pp=42840|167.16|16% - 30%|null
Emozioni ed Esperienze|Passione GT - 3 giri di pista in uno dei 6 circuiti sull'auto GT che preferisci|https://bitq.it/v2/showcase/prestigioitalia?pp=73933|145.27|16% - 30%|null
Emozioni ed Esperienze|Passione GT - 6 giri di pista in uno dei 6 circuiti su 3 auto GT differenti|https://bitq.it/v2/showcase/prestigioitalia?pp=42841|209.16|16% - 30%|null
Emozioni ed Esperienze|Corso Base di Guida - Guida Sicura con una Macchina da Corsa per Ragazzi + Video|https://bitq.it/v2/showcase/prestigioitalia?pp=52031|405.0|0.1|0.22
Emozioni ed Esperienze|Corso Base di Guida - Guida Sportiva Drift per Ragazzi + Video|https://bitq.it/v2/showcase/prestigioitalia?pp=52032|621.0|0.1|null
Emozioni ed Esperienze|Corso di Guida Sportiva Drift con Macchina da Corsa - Professionale AVANZATO/RACING|https://bitq.it/v2/showcase/prestigioitalia?pp=52035|674.1|0.1|null
Emozioni ed Esperienze|Corso di Guida Sportiva Drift con Macchina da Corsa - Professionale BASE|https://bitq.it/v2/showcase/prestigioitalia?pp=52034|494.1|0.1|null
Emozioni ed Esperienze|Corso di Guida Sportiva su una Formula 4 + Video|https://bitq.it/v2/showcase/prestigioitalia?pp=52033|539.1|0.1|null
Emozioni ed Esperienze|Gara tra Amici su Monoposto + Video - da 2 a 20 partecipanti - PACCHETTO COMPLETO|https://bitq.it/v2/showcase/prestigioitalia?pp=52037|355.5|0.1|null
Emozioni ed Esperienze|Gara tra Amici su Monoposto + Video - da 2 a 20 partecipanti - PACCHETTO MINI|https://bitq.it/v2/showcase/prestigioitalia?pp=52036|247.5|0.1|null
Emozioni ed Esperienze|Guida Alfa MiTo da Corsa - 3 Giri in Pista + Video |https://bitq.it/v2/showcase/prestigioitalia?pp=52030|125.1|0.1|null
Emozioni ed Esperienze|Guida BMW M3 da Corsa - 3 Giri in Pista + Video|https://bitq.it/v2/showcase/prestigioitalia?pp=52029|134.1|0.1|null
Emozioni ed Esperienze|Guida Ferrari 458 - 3 Giri in Pista + Video (date disponibili definite dal circuito)|https://bitq.it/v2/showcase/prestigioitalia?pp=52028|134.1|0.1|null
Emozioni ed Esperienze|Guida Ferrari 458 - 3 Giri in Pista + Video - Voucher OPEN (scegli tu quando correre)|https://bitq.it/v2/showcase/prestigioitalia?pp=57362|180.0|0.1|null
Emozioni ed Esperienze|Guida Ferrari 488 - 3 Giri in Pista + Video (date disponibili definite dal circuito)|https://bitq.it/v2/showcase/prestigioitalia?pp=52027|170.1|0.1|null
Emozioni ed Esperienze|Guida Ferrari 488 - 3 Giri in Pista + Video - Voucher OPEN (scegli tu quando correre)|https://bitq.it/v2/showcase/prestigioitalia?pp=57361|207.0|0.1|null
Emozioni ed Esperienze|Canyon San Biago - Il Battesimo del Canyoning (> 14 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=77241|60.45|0.07|0.1
Emozioni ed Esperienze|Tarzaning in Val di Sole - Emozioni per Tutti (> 14 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=77242|65.1|0.07|null
Emozioni ed Esperienze|Trentino Wild Park - 3 ore al Parco Avventura (> 6 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=77237|32.55|0.07|null
Emozioni ed Esperienze|Kayak Lezione 2 Ore X 1 Persona (> 18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=77233|74.4|0.07|0.22
Emozioni ed Esperienze|Kayak Lezione 2 Ore X 2 Persone (> 18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=77234|120.9|0.07|null
Emozioni ed Esperienze|Kayak Lezione 2 Ore X 3 Persone (> 18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=77235|167.4|0.07|null
Emozioni ed Esperienze|Kayak Lezione 2 Ore X 4 Persone (> 18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=77236|213.9|0.07|null
Emozioni ed Esperienze|Rafting Family 2 Ore (6-9 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=77230|27.9|0.07|null
Emozioni ed Esperienze|Rafting Family 2 Ore (> 9 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=77229|34.41|0.07|null
Emozioni ed Esperienze|Rafting Power 2,5 Ore (Dai 16 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=77231|60.45|0.07|null
Emozioni ed Esperienze|Wakeboard Idroscalo - Abbonamento Mensile (Noleggio ESCLUSO)|https://bitq.it/v2/showcase/prestigioitalia?pp=108134|190.0|0.05|0% - Esente Art.10 DPR 633/72
Emozioni ed Esperienze|Wakeboard Idroscalo - Abbonamento Mensile (Noleggio INCLUSO)|https://bitq.it/v2/showcase/prestigioitalia?pp=108135|323.0|0.05|null
Emozioni ed Esperienze|Wakeboard Idroscalo - Card 10 Ingressi (Noleggio ESCLUSO)|https://bitq.it/v2/showcase/prestigioitalia?pp=108133|266.0|0.05|null
Emozioni ed Esperienze|Wakeboard Idroscalo - Card 10 Ingressi (Noleggio INCLUSO)|https://bitq.it/v2/showcase/prestigioitalia?pp=108136|342.0|0.05|null
Emozioni ed Esperienze|Serravalle Shopping Outlet - Trascorri una Giornata all'Insegna dello Shopping|https://bitq.it/v2/showcase/prestigioitalia?pp=59641|9.0|5% - 11%|0% - a.74 quater - 633/72
Emozioni ed Esperienze|Maison Milano Dinner Show - Adulto (>18 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=59640|62.1|5% - 11%|null
Emozioni ed Esperienze|Zip Line Lago Maggiore - Volo di COPPIA (18-64 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=101335|77.0|0.05|0.1
Emozioni ed Esperienze|Zip Line Lago Maggiore - Volo di COPPIA (<17 anni e 65-99 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=101337|67.0|0.05|null
Emozioni ed Esperienze|Zip Line Lago Maggiore - Volo Singolo (18-64 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=101334|42.5|0.05|null
Emozioni ed Esperienze|Zip Line Lago Maggiore - Volo Singolo (<17 anni e 65-99 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=101336|38.5|0.05|null
Emozioni ed Esperienze|Zip Line Furore - Volo COPPIA Adulto (18-65 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=97172|66.2|8% - 10%|0.22
Emozioni ed Esperienze|Zip Line Furore - Volo SINGOLO Adulto (18-65 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=97170|36.0|8% - 10%|null
Emozioni ed Esperienze|Zip Line Furore - Volo SINGOLO Bambino (<18 o >65 anni)|https://bitq.it/v2/showcase/prestigioitalia?pp=97171|33.1|8% - 10%|null
SPA e Benessere|Aquardens SPA - Ingresso Feriale - Terme & Aree Saune 4 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=100373|33.5|0.12|0.22
SPA e Benessere|Aquardens SPA - Ingresso Feriale - Terme & Aree Saune 6 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=100374|42.5|0.12|0.22
SPA e Benessere|Aquardens SPA - Ingresso Feriale - Terme & Aree Saune Giornaliero|https://bitq.it/v2/showcase/prestigioitalia?pp=100375|51.0|0.12|0.22
SPA e Benessere|Aquardens SPA - Ingresso Feriale - Terme 2 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=100377|16.7|0.12|0.22
SPA e Benessere|Aquardens SPA - Ingresso Feriale - Terme 4 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=100378|25.5|0.12|0.22
SPA e Benessere|Aquardens SPA - Ingresso Feriale - Terme 6 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=100379|34.3|0.12|0.22
SPA e Benessere|Aquardens SPA - Ingresso Feriale - Terme < 1 anno|https://bitq.it/v2/showcase/prestigioitalia?pp=100381|7.9|0.12|0.22
SPA e Benessere|Aquardens SPA - Ingresso Feriale - Terme < 14 anni|https://bitq.it/v2/showcase/prestigioitalia?pp=100380|16.7|0.12|0.22
SPA e Benessere|Aquardens SPA - Ingresso Feriale - Terme Giornaliero|https://bitq.it/v2/showcase/prestigioitalia?pp=100376|43.0|0.12|0.22
SPA e Benessere|Aquardens SPA - Ingresso Festivo - Terme & Aree Saune 4 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=100388|38.7|0.1|0.22
SPA e Benessere|Aquardens SPA - Ingresso Festivo - Terme & Aree Saune 6 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=100389|47.7|0.1|0.22
SPA e Benessere|Aquardens SPA - Ingresso Festivo - Terme & Aree Saune Giornaliero|https://bitq.it/v2/showcase/prestigioitalia?pp=100390|56.7|0.1|0.22
SPA e Benessere|Aquardens SPA - Ingresso Festivo - Terme 2 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=100384|21.6|0.1|0.22
SPA e Benessere|Aquardens SPA - Ingresso Festivo - Terme 4 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=100385|30.6|0.1|0.22
SPA e Benessere|Aquardens SPA - Ingresso Festivo - Terme 6 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=100386|39.6|0.1|0.22
SPA e Benessere|Aquardens SPA - Ingresso Festivo - Terme < 1 anno|https://bitq.it/v2/showcase/prestigioitalia?pp=100382|12.6|0.1|0.22
SPA e Benessere|Aquardens SPA - Ingresso Festivo - Terme < 14 anni|https://bitq.it/v2/showcase/prestigioitalia?pp=100383|21.6|0.1|0.22
SPA e Benessere|Aquardens SPA - Ingresso Festivo - Terme Giornaliero|https://bitq.it/v2/showcase/prestigioitalia?pp=100387|48.6|0.1|0.22
SPA e Benessere|Acquaworld - Biglietto Open Full DAY + SPA - ADULTO (>140cm)|https://bitq.it/v2/showcase/prestigioitalia?pp=96205|23.25|0.07|0.1
SPA e Benessere|Acquaworld - Biglietto Open Full DAY + SPA - BAMBINO (100-140cm)|https://bitq.it/v2/showcase/prestigioitalia?pp=96206|16.74|0.07|0.1
SPA e Benessere|Acquaworld - Ingresso INVERNALE Adulto (>140cm) - Full DAY + SPA - Venerdì|https://bitq.it/v2/showcase/prestigioitalia?pp=116961|26.24|0.18|0.1
SPA e Benessere|Acquaworld - Ingresso INVERNALE Adulto (>140cm) - Full DAY + SPA - WeekEnd e Festivi|https://bitq.it/v2/showcase/prestigioitalia?pp=116960|26.24|0.18|0.1
SPA e Benessere|Acquaworld - Ingresso INVERNALE Bambino (100-140cm) - Full DAY - Venerdì|https://bitq.it/v2/showcase/prestigioitalia?pp=116963|16.15|0.15|0.1
SPA e Benessere|Acquaworld - Ingresso INVERNALE Bambino (100-140cm) - Full DAY - WeekEnd e Festivi|https://bitq.it/v2/showcase/prestigioitalia?pp=116962|16.15|0.15|0.1
SPA e Benessere|Breaters - Ritrova l'equilibrio col cibo e col corpo - Pacchetto da 12 mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=12614|445.0|null|0.22
SPA e Benessere|Breaters - Ritrova l'equilibrio col cibo e col corpo - Pacchetto da 3 mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=12612|117.0|null|0.22
SPA e Benessere|Breaters - Ritrova l'equilibrio col cibo e col corpo - Pacchetto da 6 mesi|https://bitq.it/v2/showcase/prestigioitalia?pp=12613|227.0|null|0.22
SPA e Benessere|Castello di Montaldo - Percorso Coccole per Coppia - SPA + Camera per 4 ore|https://bitq.it/v2/showcase/prestigioitalia?pp=141680|135.0|0.1|0.1
SPA e Benessere|Castello di Montaldo - Percorso Luxury Infrasettimanale per Coppia - SPA + Bottiglia Benvenuto + Camera Matrimoniale Comfort per 1 Notte + Colazione|https://bitq.it/v2/showcase/prestigioitalia?pp=141682|153.0|0.1|0.1
SPA e Benessere|Castello di Montaldo - Percorso Luxury WeekEnd per Coppia - SPA + Bottiglia Benvenuto + Camera Matrimoniale Comfort per 1 Notte + Colazione|https://bitq.it/v2/showcase/prestigioitalia?pp=141681|180.0|0.1|0.1
SPA e Benessere|Castello di Montaldo - Percorso Sensoriale Guidato per 1 Persona + SPA + Bollicine|https://bitq.it/v2/showcase/prestigioitalia?pp=141679|58.5|0.1|0.1
SPA e Benessere|QC Terme - DaySPA 25 - Ingresso OPEN + Massaggio 25min|https://bitq.it/v2/showcase/prestigioitalia?pp=9311|96.0|0.06|0% - FCI Art. 2 D.P.R 633/72
SPA e Benessere|QC Terme - DaySPA 25 di Coppia - Ingresso OPEN + Massaggio 25min per 2 Persone|https://bitq.it/v2/showcase/prestigioitalia?pp=41739|196.0|0.06|0% - FCI Art. 2 D.P.R 633/73
SPA e Benessere|QC Terme - DaySPA 50 - Ingresso OPEN + Massaggio 50min|https://bitq.it/v2/showcase/prestigioitalia?pp=9329|129.0|0.06|0% - FCI Art. 2 D.P.R 633/74
SPA e Benessere|QC Terme - DaySPA 75 - Ingresso OPEN + Massaggio DELUXE 75min|https://bitq.it/v2/showcase/prestigioitalia?pp=12557|161.5|0.06|0% - FCI Art. 2 D.P.R 633/75
SPA e Benessere|QC Terme - DaySPA di Coppia - Ingresso OPEN per 2 Persone + Massaggio di Coppia da 50min|https://bitq.it/v2/showcase/prestigioitalia?pp=9330|259.5|0.06|0% - FCI Art. 2 D.P.R 633/76
SPA e Benessere|QC Terme - QC Pass 5h Infrasettimanali|https://bitq.it/v2/showcase/prestigioitalia?pp=46440|46.5|0.06|0% - FCI Art. 2 D.P.R 633/77
SPA e Benessere|QC Terme - QC Pass 5h OPEN|https://bitq.it/v2/showcase/prestigioitalia?pp=46441|52.0|0.06|0% - FCI Art. 2 D.P.R 633/78
